,reportname,modelpath,dataitem,filtername
1538,aSD_REPORT,,[C&D&E1&E2&F&G].[D 30 GP BMC 3Q],
1539,aSD_REPORT,,[C&D&E1&E2&F&G].[D 30 GP BMC 4Q],
1540,aSD_REPORT,,[C&D&E1&E2&F&G].[G 30 Moonlight GP BMC],
1541,aSD_REPORT,,[C&D&E1&E2&F&G].[F IS 30/46 Total Signings],
1542,aSD_REPORT,,[C&D&E1&E2&F&G].[F IS 30/46 LT10 Signings],
1543,aSD_REPORT,,[C&D&E1&E2&F&G].[F Div 30 GT10 Signings],
1544,aSD_REPORT,,[C&D&E1&E2&F&G].[F Div 46 GT10 Signings],
1545,aSD_REPORT,,[C&D&E1&E2&F&G].[E XaaS],
1546,aSD_REPORT,,[C&D&E1&E2&F&G].[E1 30 Total 6 mo XaaS],
1547,aSD_REPORT,,[C&D&E1&E2&F&G].[E2 46 Total 6 mo XaaS],
1548,aSD_REPORT,,[C&D&E1&E2&F&G].[G 30 Moonlight XaaS],
1549,aSD_REPORT,,"case
when [B].[AFFILIATE_NUMBER] = 'C000000' then 'Communication'
when [B].[AFFILIATE_NUMBER] = 'D000000' then 'Distribution'
when [B].[AFFILIATE_NUMBER] = 'F000000' then 'Financial Service'
when [B].[AFFILIATE_NUMBER] = 'I000000' then 'Industrial'
when [B].[AFFILIATE_NUMBER] = 'P000000' then 'Public'
else [Main0].[Market Name]
end",
1550,aSD_REPORT,,"case
when [B].[AFFILIATE_NUMBER] IN ('C000000','D000000','F000000','I000000','P000000') then 'unknown'
else [Main0].[Customer Set]
end",
1551,aSD_REPORT,,"case
when [B].[AFFILIATE_NUMBER] = 'C000000' then '_COMMUNICATIONS PLUG'
when [B].[AFFILIATE_NUMBER] = 'D000000' then '_DISTRIBUTION PLUG'
when [B].[AFFILIATE_NUMBER] = 'F000000' then '_FINANCIAL SERVICES PLUG'
when [B].[AFFILIATE_NUMBER] = 'I000000' then '_INDUSTRIAL PLUG'
when [B].[AFFILIATE_NUMBER] = 'P000000' then '_PUBLIC PLUG'
else [Main0].[Coverage ID Name]
end",
1552,aSD_REPORT,,"case
when [B].[AFFILIATE_NUMBER] = 'C000000' then 'C000000'
when [B].[AFFILIATE_NUMBER] = 'D000000' then 'D000000'
when [B].[AFFILIATE_NUMBER] = 'F000000' then 'F000000'
when [B].[AFFILIATE_NUMBER] = 'I000000' then 'I000000'
when [B].[AFFILIATE_NUMBER] = 'P000000' then 'P000000'
else [Main0].[Cov ID1]
end",
1553,aSD_REPORT,,[Main0].[D&G&C 30 Revenue],
1554,aSD_REPORT,,[Main0].[D&G 30 Revenue],
1555,aSD_REPORT,,[Main0].[G 30 Moonlight Rev],
1556,aSD_REPORT,,[Main0].[D 30 Revenue],
1557,aSD_REPORT,,[Main0].[D 30 Revenue 3Q],
1558,aSD_REPORT,,[Main0].[D 30 Revenue 4Q],
1559,aSD_REPORT,,[Main0].[C 46 Revenue],
1560,aSD_REPORT,,[Main0].[D&G&C BCP GP],
1561,aSD_REPORT,,[Main0].[D 30 GP Contract BCP],
1562,aSD_REPORT,,[Main0].[D 30 GP BCP 3Q],
1563,aSD_REPORT,,[Main0].[D 30 GP BCP 4Q],
1564,aSD_REPORT,,[Main0].[G 30 Moonlight GP BCP],
1565,aSD_REPORT,,[Main0].[C 46 Validated GP Target],
1566,aSD_REPORT,,[Main0].[D&G BMC GP],
1567,aSD_REPORT,,[Main0].[D 30 GP Contract BMC],
1568,aSD_REPORT,,[Main0].[D 30 GP BMC 3Q],
1569,aSD_REPORT,,[Main0].[D 30 GP BMC 4Q],
1570,aSD_REPORT,,[Main0].[G 30 Moonlight GP BMC],
1571,aSD_REPORT,,[Main0].[F IS 30/46 Total Signings],
1572,aSD_REPORT,,[Main0].[F IS 30/46 LT10 Signings],
1573,aSD_REPORT,,[Main0].[F Div 30 GT10 Signings],
1574,aSD_REPORT,,[Main0].[F Div 46 GT10 Signings],
1575,aSD_REPORT,,[Main0].[E XaaS],
1576,aSD_REPORT,,[Main0].[E1 30 Total 6 mo XaaS],
1577,aSD_REPORT,,[Main0].[E2 46 Total 6 mo XaaS],
1578,aSD_REPORT,,[Main0].[G 30 Moonlight XaaS],
1579,aSD_REPORT,,[Main].[Market Name],
1580,aSD_REPORT,,[Main].[Customer Set],
1581,aSD_REPORT,,[Main].[Coverage ID Name],
1582,aSD_REPORT,,[Main].[Cov ID],
1583,aSD_REPORT,,"case
when [Main].[D&G&C 30 Revenue] is null then 0 
else [Main].[D&G&C 30 Revenue]
end",
1584,aSD_REPORT,,"case
when [Main].[D&G 30 Revenue] is null then 0 
else [Main].[D&G 30 Revenue]
end",
1585,aSD_REPORT,,"case
when [Main].[G 30 Moonlight Rev] is null then 0 
else [Main].[G 30 Moonlight Rev]
end",
1586,aSD_REPORT,,"case
when [Main].[D 30 Revenue] is null then 0
else [Main].[D 30 Revenue]
end",
1587,aSD_REPORT,,"case
when [Main].[D 30 Revenue 3Q] is null then 0 
else [Main].[D 30 Revenue 3Q]
end",
1588,aSD_REPORT,,"case
when [Main].[D 30 Revenue 4Q] is null then 0
else [Main].[D 30 Revenue 4Q]
end",
1589,aSD_REPORT,,"case
when [Main].[C 46 Revenue] is null then 0
else [Main].[C 46 Revenue]
end",
1590,aSD_REPORT,,"case
when [Main].[D&G&C BCP GP] is null then 0
else [Main].[D&G&C BCP GP]
end",
1591,aSD_REPORT,,"case
when [Main].[D 30 GP Contract BCP] is null then 0
else [Main].[D 30 GP Contract BCP]
end",
1592,aSD_REPORT,,"case
when [Main].[D 30 GP BCP 3Q] is null then 0
else [Main].[D 30 GP BCP 3Q]
end",
1593,aSD_REPORT,,"case
when [Main].[D 30 GP BCP 4Q] is null then 0
else [Main].[D 30 GP BCP 4Q]
end",
1594,aSD_REPORT,,"case
when [Main].[G 30 Moonlight GP BCP] is null then 0
else [Main].[G 30 Moonlight GP BCP]
end",
1595,aSD_REPORT,,"case
when [Main].[C 46 Validated GP Target] is null then 0
else [Main].[C 46 Validated GP Target]
end",
1596,aSD_REPORT,,"case
when [Main].[D&G BMC GP] is null then 0
else [Main].[D&G BMC GP]
end",
1597,aSD_REPORT,,"case
when [Main].[D 30 GP Contract BMC] is null then 0
else [Main].[D 30 GP Contract BMC]
end",
1598,aSD_REPORT,,"case
when [Main].[D 30 GP BMC 3Q] is null then 0
else [Main].[D 30 GP BMC 3Q]
end",
1599,aSD_REPORT,,"case
when [Main].[D 30 GP BMC 4Q] is null then 0
else [Main].[D 30 GP BMC 4Q]
end",
1600,aSD_REPORT,,"case
when [Main].[G 30 Moonlight GP BMC] is null then 0 
else [Main].[G 30 Moonlight GP BMC]
end",
1601,aSD_REPORT,,"case
when [Main].[F IS 30/46 Total Signings] is null then 0
else [Main].[F IS 30/46 Total Signings]
end",
1602,aSD_REPORT,,"case
when [Main].[F IS 30/46 LT10 Signings] is null then 0
else [Main].[F IS 30/46 LT10 Signings]
end",
1603,aSD_REPORT,,"case
when [Main].[F Div 30 GT10 Signings] is null then 0
else [Main].[F Div 30 GT10 Signings]
end",
1604,aSD_REPORT,,"case
when [Main].[F Div 46 GT10 Signings] is null then 0
else [Main].[F Div 46 GT10 Signings]
end",
1605,aSD_REPORT,,"case
when [Main].[E XaaS] is null then 0
else [Main].[E XaaS]
end",
1606,aSD_REPORT,,"case
when [Main].[E1 30 Total 6 mo XaaS] is null then 0
else [Main].[E1 30 Total 6 mo XaaS]
end",
1607,aSD_REPORT,,"case
when [Main].[E2 46 Total 6 mo XaaS] is null then 0
else [Main].[E2 46 Total 6 mo XaaS]
end",
1608,aSD_REPORT,,"case
when [Main].[G 30 Moonlight XaaS] is null then 0
else [Main].[G 30 Moonlight XaaS]
end",
1609,aSD_REPORT,,[Main].[Market Name],
1610,aSD_REPORT,,[Main].[Customer Set],
1611,aSD_REPORT,,[Main].[Coverage ID Name],
1612,aSD_REPORT,,[Main].[Cov ID],
1613,aSD_REPORT,,[Main2].[Market Name],
1614,aSD_REPORT,,[Main2].[Customer Set],
1615,aSD_REPORT,/content/folder[@name='Quota Folder']/package[@name='S&D Package']/model[@name='2017-06-22T08:47:18.794Z'],,
1616,aSD_REPORT,,,[AFFILIATE_NUMBER] = 'F000000'
1617,aSD_REPORT,,,[Business View].[C_TABLE].[PERIOD]='2H'
1618,aSD_REPORT,,,[Business View].[C_TABLE].[BRAND]='IS - ITS'
1619,aSD_REPORT,,,[COV_ID] IS NOT NULL
1620,aSD_REPORT,,,[C].[COV_ID] = [D].[COV_ID]
1621,aSD_REPORT,,,[C&D].[COV_ID] = [F].[COV_ID]
1622,aSD_REPORT,,,[E1].[COV_ID] = [E2].[COV_ID]
1623,aSD_REPORT,,,[E1&E2].[COV_ID] = [G].[COV_ID]
1624,aSD_REPORT,,,[C&D&F].[COV_ID] = [E1&E2&G].[COV_ID]
1625,aSD_REPORT,,,[C&D&E1&E2&F&G].[COV_ID] = [KEYSTONE].[Cov Id]
1626,aSD_REPORT,,,[Cov ID] in ?CovID?
1627,aSD_REPORT,,,[Main0].[Cov ID1] = [B].[CONTRACTS]
1628,aSD_REPORT,,,[Market Name] in ?Market?
1629,aSD_REPORT,,,[Customer Set] in ?CustomerSet?
